factor	motif	correlation	abs_correlation	pval	permutation_pval	combined	p_adj	-log10(p-value)	motif_stddev
TCF4	GM.5.0.bHLH.0044	-0.638968825532992	0.638968825532992	0.000585421125519292	0.010207100591715923	7.784730101415207e-05	0.003942762506887611	2.404199381956583	0.015576112903490032
MESP1	GM.5.0.bHLH.0044	0.016682684292574555	0.016682684292574555	0.45036733951627567	0.43738658777120315	0.5170116917359885	0.5579262860460308	0.25342317682979043	0.015576112903490032
HES4	GM.5.0.bHLH.0047	-0.5968654943980372	0.5968654943980372	0.0011786059003735527	0.004339250493096691	6.742380934218406e-05	0.003942762506887611	2.404199381956583	0.014183636662495024
TWIST1	GM.5.0.bHLH.0048	0.5584909249917632	0.5584909249917632	0.002032187670485541	0.013185404339250511	0.00030887615160681605	0.011031291128814858	1.9573736537153996	0.025519513542277883
LYL1	GM.5.0.bHLH.0048	0.0821918384472924	0.0821918384472924	0.2846281142025823	0.11543392504930963	0.1450787536767775	0.2638846107063706	0.5785859363437416	0.025519513542277883
TWIST1	GM.5.0.bHLH.0050	-0.35158181505455266	0.35158181505455266	0.028002853665701544	0.1746351084812623	0.030909050083026624	0.10891190839524481	0.9629246320202212	0.015884394575355315
TWIST2	GM.5.0.bHLH.0050	-0.30221145736564964	0.30221145736564964	0.04759536698980238	0.20030571992110457	0.05389291372015809	0.1525271143023342	0.8166529461849594	0.015884394575355315
AHRR	GM.5.0.bHLH.0051	0.09266737914522914	0.09266737914522914	0.26430155133101124	0.008510848126232701	0.015964383341397097	0.07993443505804135	1.0972660900978182	0.03311078712527252
AHR	GM.5.0.bHLH.0051	0.3390878429130716	0.3390878429130716	0.03234091513142246	0.02872781065088759	0.007415306533014511	0.05197644766131667	1.284193405747029	0.03311078712527252
MYC	GM.5.0.bHLH.0052	-0.06284700801828778	0.06284700801828778	0.3262449116622602	0.3076627218934911	0.33111759261384033	0.4289087987225911	0.36763504446394846	0.0072130957274539245
TCF12	GM.5.0.bHLH.0054	0.06711648562881639	0.06711648562881639	0.31691936995537645	0.3820118343195266	0.37668910993919125	0.4612309189494502	0.336081587155641	0.012808050668676522
HES1	GM.5.0.bHLH.0055	-0.23117274712207034	0.23117274712207034	0.09073069229370379	0.214930966469428	0.09628143503172576	0.2117626870199247	0.6741505609845587	0.014040314612938596
LYL1	GM.5.0.bHLH.0056	0.10415999709342721	0.10415999709342721	0.24369640633961423	0.05099605522682452	0.06695766841480028	0.17799120250394443	0.7496014628507246	0.01664911065334292
MYC	GM.5.0.bHLH.0058	0.04261359789651194	0.04261359789651194	0.3772373998069579	0.36323471400394475	0.40937620759729265	0.4797377432780773	0.318996112152043	0.006351524954787769
LYL1	GM.5.0.bHLH.0062	0.01425209639076117	0.01425209639076117	0.4575701176437674	0.4287475345167653	0.5157061690007891	0.5573193469028701	0.2538958804906903	0.007338484416660154
TWIST1	GM.5.0.bHLH.0065	0.49292954938949485	0.49292954938949485	0.0047263138752499856	0.04907297830374759	0.0021730055269305565	0.028592177985928377	1.543752761352632	0.03479845829584947
MSC	GM.5.0.bHLH.0067	0.2406181888362868	0.2406181888362868	0.08394638185963885	0.07482248520710058	0.03812747995564928	0.12493973708294522	0.9032994122970422	0.01197396889496104
ATF3	GM.5.0.bHLH.0068	0.15114134870092402	0.15114134870092402	0.17233098325569685	0.33748520710059166	0.22359706470967602	0.3347261447749641	0.47531036446311814	0.0075637598135617785
MITF	GM.5.0.bHLH.0068	-0.059903437812035554	0.059903437812035554	0.33318862170744323	0.34027613412228785	0.36020101266779253	0.45327308641081276	0.34364006688940807	0.0075637598135617785
TCF12	GM.5.0.bHLH.0069	0.23874904363101102	0.23874904363101102	0.08528606599801364	0.08650887573964497	0.04359847454737039	0.13439211252320088	0.8716262192894035	0.008251543374125377
LYL1	GM.5.0.bHLH.0073	-0.053555613338001185	0.053555613338001185	0.3485770140025459	0.2331854043392505	0.2852887484907901	0.3932561518943268	0.4053244747749574	0.012906157201800536
HEY1	GM.5.0.bHLH.0076	0.03288286991182441	0.03288286991182441	0.4037699162085414	0.38671597633136096	0.4461002724947679	0.5123663160353383	0.2904194293583277	0.009025656540476542
MYC	GM.5.0.bHLH.0079	0.06608452922820174	0.06608452922820174	0.31924811504189576	0.2944477317554241	0.31626373975813415	0.4157989211882585	0.38111664180251537	0.009737484944214506
BHLHE41	GM.5.0.bHLH.0081	-0.229969763722611	0.229969763722611	0.0916494607411138	0.013057199211045423	0.009248222863712382	0.058542549349913015	1.2325283692870508	0.012773342387937855
HEY1	GM.5.0.bHLH.0083	0.049566127508220766	0.049566127508220766	0.35918110985214097	0.3320611439842209	0.3728817989022644	0.46006837410317514	0.33717761986397515	0.01311015078100438
AHRR	GM.5.0.bHLH.0088	0.0953898137364747	0.0953898137364747	0.25924363870354056	0.00525641025641022	0.010354126136642952	0.062303183810155864	1.2054897595069307	0.013792484958820492
AHR	GM.5.0.bHLH.0088	0.25587846293125166	0.25587846293125166	0.07359463958481967	0.12034516765286	0.05071889033316159	0.1459824532311763	0.8356993423171968	0.013792484958820492
TCF12	GM.5.0.bHLH.0089	-0.2617139692083112	0.2617139692083112	0.06974820596751852	0.05375739644970412	0.024694604088486744	0.1001132598181895	0.9995083972010858	0.01380743386157883
EBF1	GM.5.0.bHLH.0093	0.2700846492485762	0.2700846492485762	0.06480814693580655	0.14998027613412235	0.054758036569073014	0.15411618150629827	0.8121517599191452	0.01717811635986521
HES4	GM.5.0.bHLH.0094	0.03774552559769698	0.03774552559769698	0.3903419502846671	0.46735700197238655	0.4928127208926395	0.5435434421609995	0.2647657396423907	0.010306438586070159
HES4	GM.5.0.bHLH.0095	0.49440759483169916	0.49440759483169916	0.004635248366835896	0.06060157790927022	0.0025779905888863395	0.03030517385326098	1.5184832202071692	0.02328743723092016
SREBF1	GM.5.0.bHLH.0096	0.2184482235485471	0.2184482235485471	0.1009915089456824	0.002731755424063067	0.0025369004567409683	0.03030517385326098	1.5184832202071692	0.017030749584390405
TWIST1	GM.5.0.bHLH.0098	-0.4698041183800036	0.4698041183800036	0.006325835466588381	0.06492110453648925	0.003613039649223814	0.03387224671147326	1.4701559960912771	0.014035993430616388
TWIST2	GM.5.0.bHLH.0098	-0.3588702364600439	0.3588702364600439	0.02571796270650606	0.13669625246548323	0.023380368769569743	0.09732286691963214	1.0117851061834988	0.014035993430616388
MLXIPL	GM.5.0.bHLH.0100	-0.0823783485121101	0.0823783485121101	0.2838553862940115	0.05510848126232748	0.08068172929786414	0.1964652499136302	0.7067142549850797	0.018492274474741027
MYC	GM.5.0.bHLH.0101	0.06159117219067689	0.06159117219067689	0.3296753255836725	0.3070710059171597	0.33309170708815583	0.4307220350277877	0.36580290988079944	0.015695866999900318
LYL1	GM.5.0.bHLH.0106	0.08057765773386036	0.08057765773386036	0.28790808118958694	0.12141025641025635	0.15218334508954168	0.2698286260452867	0.5689119780368996	0.006900816229027808
AHR	GM.5.0.bHLH.0107	-0.09477353475866898	0.09477353475866898	0.2600338523088114	0.3551380670611439	0.3123384043054801	0.4131460374411112	0.38389640828503274	0.007255723654032264
EBF1	GM.5.0.bHLH.0109	-0.225141191609812	0.225141191609812	0.09542308391735554	0.20348126232741626	0.09595041908350127	0.2117626870199247	0.6741505609845587	0.018818997321911383
AHR	GM.5.0.bHLH.0111	-0.22907506260492458	0.22907506260492458	0.09234672038272695	0.15486193293885608	0.07504340096978288	0.19078830755029547	0.7194482445270225	0.01387128539236823
EBF1	GM.5.0.bHLH.0112	-0.31088788496413583	0.31088788496413583	0.04359743729629162	0.10089743589743594	0.028268929570797942	0.10468435396918453	0.9801182227395698	0.017935453753244616
MYC	GM.5.0.bHLH.0114	0.10279960748100837	0.10279960748100837	0.24605816442150327	0.1988264299802762	0.19654812339652955	0.30903792986875717	0.5099882140322328	0.022338782445347535
TWIST1	GM.5.0.bHLH.0115	-0.5268996626366181	0.5268996626366181	0.0030408325989340623	0.026489151873767325	0.0008398565385516364	0.01657611589246651	1.7805172255399073	0.011011544404709424
BHLHE22	GM.5.0.bHLH.0115	-0.08070248880048904	0.08070248880048904	0.28726055086938884	0.18242603550295855	0.20693088689805608	0.31673094933375934	0.4993094975117326	0.011011544404709424
TWIST2	GM.5.0.bHLH.0115	-0.3596533231297898	0.3596533231297898	0.025481486144333876	0.13584812623274156	0.023075178777315235	0.09732286691963214	1.0117851061834988	0.011011544404709424
MYC	GM.5.0.bHLH.0117	0.0636658066124984	0.0636658066124984	0.3248215060080854	0.30142998027613416	0.3254262968158845	0.4241634159812518	0.3724667920255562	0.014840305362210052
LYL1	GM.5.0.bHLH.0118	-0.05748477822327907	0.05748477822327907	0.33897813588484604	0.2153846153846155	0.26409053611719224	0.37441947464630276	0.4266415704268093	0.014668188232736197
SREBF1	GM.5.0.bHLH.0119	0.11608620019409227	0.11608620019409227	0.2238413977366514	0.19874753451676525	0.18295826161779866	0.2984664722378409	0.5251044475828694	0.013908549948266798
TCF12	GM.5.0.bHLH.0120	-0.23477041558272804	0.23477041558272804	0.08804768699204046	0.0897534516765286	0.04615555847494227	0.13791501536337333	0.8603884478600075	0.01783392132744925
MYC	GM.5.0.bHLH.0122	-0.011137017757959965	0.011137017757959965	0.4664763523437828	0.465887573964497	0.5490422986821228	0.5800105799047977	0.236564084450225	0.025067347174802933
TCF12	GM.5.0.bHLH.0124	-0.09981560661912342	0.09981560661912342	0.25094821436065307	0.32169625246548317	0.2838964882380083	0.3932561518943268	0.4053244747749574	0.011551979652411939
HEY1	GM.5.0.bHLH.0125	0.03914896228072662	0.03914896228072662	0.38653713262551237	0.365887573964497	0.4180583683664669	0.48681475204857694	0.3126362697266471	0.006473348335005535
SREBF1	GM.5.0.bHLH.0126	-0.20026674721629817	0.20026674721629817	0.11692195783848813	0.012633136094674646	0.011104298490552566	0.06357422799934676	1.1967189048865734	0.030760514847923387
HES4	GM.5.0.bHLH.0128	-0.3507668131913486	0.3507668131913486	0.02827269293717738	0.19300788954635106	0.03389187462442844	0.11606806378228919	0.935287260287974	0.010920663368454514
HES1	GM.5.0.bHLH.0128	-0.2935494663447833	0.2935494663447833	0.051874536629037515	0.1273175542406313	0.039759313146798154	0.12798062171716146	0.8928557844023028	0.010920663368454514
TWIST1	GM.5.0.bHLH.0130	0.23040630594347694	0.23040630594347694	0.09148495530655922	0.29288954635108483	0.12378052681264552	0.24175884143094828	0.6166176342482319	0.010044848792182925
TWIST2	GM.5.0.bHLH.0130	0.2140756183769631	0.2140756183769631	0.10469637836249944	0.2966469428007889	0.13888775052390612	0.25471105513734527	0.5939522050915396	0.010044848792182925
MYC	GM.5.0.bHLH.0131	0.06890350859287842	0.06890350859287842	0.31287038202750156	0.28672583826429987	0.30601156484321856	0.41057007805440776	0.38661270476907067	0.012613108307759515
EBF1	GM.5.0.bHLH.0132	-0.08304495876514827	0.08304495876514827	0.28249674766041377	0.38986193293885596	0.35309753991419046	0.44809332476420105	0.3486315257135269	0.01007740984518465
SREBF1	GM.5.0.bHLH.0133	-0.1181629304059086	0.1181629304059086	0.22003427196553216	0.193145956607495	0.17672166495867478	0.29258553801105097	0.5337471440932058	0.024370502956276525
EBF1	GM.5.0.bHLH.0136	-0.19869839354647284	0.19869839354647284	0.11839404367227613	0.23680473372781063	0.12824508322453385	0.24682970779147315	0.607602570921399	0.012581177730120569
MYC	GM.5.0.bHLH.0138	-0.002221609451334569	0.002221609451334569	0.49315400002797705	0.49390532544378696	0.5875782683048582	0.594080864699412	0.22615443599108184	0.010660484256027253
FOSL1	GM.5.0.bZIP.0002	0.05407524402169223	0.05407524402169223	0.34781701568117285	0.43310650887573965	0.4357842236129571	0.5036027237437871	0.2979119296688256	0.006980103851563163
FOSB	GM.5.0.bZIP.0002	-0.421014354423871	0.421014354423871	0.011877614111656665	0.03297830374753441	0.0034646200831546237	0.03331365464571754	1.477377720794129	0.006980103851563163
JUNB	GM.5.0.bZIP.0002	-0.19766953517888758	0.19766953517888758	0.11938268496369975	0.07507889546351076	0.05122097686326317	0.14662493376888314	0.8337921710490662	0.006980103851563163
FOS	GM.5.0.bZIP.0002	-0.439405778137081	0.439405778137081	0.00937415194370994	0.007919132149901364	0.000780083188890951	0.01657611589246651	1.7805172255399073	0.006980103851563163
MYC	GM.5.0.bZIP.0004	-0.0554168811493817	0.0554168811493817	0.3439905857008967	0.3293491124260355	0.3600199782565894	0.45327308641081276	0.34364006688940807	0.014803164821448079
ATF3	GM.5.0.bZIP.0004	-0.24360156152939022	0.24360156152939022	0.0817092618238281	0.23721893491124257	0.09581706243391541	0.2117626870199247	0.6741505609845587	0.014803164821448079
DDIT3	GM.5.0.bZIP.0004	0.05549213609347787	0.05549213609347787	0.3443250521073762	0.26669625246548323	0.3111036450918274	0.4131460374411112	0.38389640828503274	0.014803164821448079
HLF	GM.5.0.bZIP.0009	0.07988105524583643	0.07988105524583643	0.2893382013512947	0.3332544378698225	0.32195797157652944	0.4206767921296117	0.3760514464523677	0.008453329378272034
JUN	GM.5.0.bZIP.0010	-0.3491710217004555	0.3491710217004555	0.02879299732818552	0.023155818540433915	0.005542576608207706	0.04241767812403857	1.372453107755235	0.015286678709201678
TCF12	GM.5.0.bZIP.0010	-0.040013434990303985	0.040013434990303985	0.38364786604557477	0.42750493096646947	0.46051429885136863	0.5243384573297036	0.2803882880166383	0.015286678709201678
ATF3	GM.5.0.bZIP.0012	-0.011210002671482385	0.011210002671482385	0.46625827073453907	0.4895956607495069	0.5654882672894755	0.5857958569987661	0.232253704161653	0.006657166074691068
ATF3	GM.5.0.bZIP.0013	-0.07708941932463681	0.07708941932463681	0.29470665995215906	0.42132149901380667	0.38319367519624886	0.4648108650911846	0.33272372873735456	0.027375486633335062
FOSL1	GM.5.0.bZIP.0013	0.3311964671346665	0.3311964671346665	0.03527543469441994	0.09213017751479285	0.02186918668456507	0.09732286691963214	1.0117851061834988	0.027375486633335062
FOSB	GM.5.0.bZIP.0013	-0.2740344845075203	0.2740344845075203	0.062409668890847314	0.16577909270216962	0.05764017062072531	0.1601115850575703	0.7955772430679131	0.027375486633335062
JUN	GM.5.0.bZIP.0013	-0.26147700123989737	0.26147700123989737	0.06989361702127672	0.0922583826429979	0.03897298932362568	0.1270858347509533	0.8959028541063707	0.027375486633335062
JUNB	GM.5.0.bZIP.0013	-0.1269623932643786	0.1269623932643786	0.2063234574118371	0.2037179487179488	0.175244367550298	0.2907815833246095	0.5364331030185603	0.027375486633335062
PRDM1	GM.5.0.bZIP.0013	-0.0017688094875480673	0.0017688094875480673	0.49451984276861527	0.49965483234714003	0.5925213937132642	0.5942536020995737	0.22602817709287956	0.027375486633335062
FOS	GM.5.0.bZIP.0013	-0.32476825768095513	0.32476825768095513	0.037717417152768995	0.06944773175542407	0.01819117031794409	0.08635049201555739	1.0637351835275262	0.027375486633335062
MAFB	GM.5.0.bZIP.0014	0.0025925273489659823	0.0025925273489659823	0.4923757466392491	0.4945364891518738	0.587474289094331	0.594080864699412	0.22615443599108184	0.016520775704560148
CREB5	GM.5.0.bZIP.0016	0.13041741982591049	0.13041741982591049	0.20153496439912147	0.12352071005917153	0.11682978691062622	0.23224852481903296	0.6340470358488026	0.012775359605331252
ATF3	GM.5.0.bZIP.0017	0.2525768525124032	0.2525768525124032	0.07572684544042971	0.2215680473372781	0.08536386272481582	0.19923823734162202	0.7006273091209093	0.021339169452481918
FOSB	GM.5.0.bZIP.0017	0.03937036763780271	0.03937036763780271	0.3859384223705009	0.4493589743589744	0.47726715653099916	0.5334482846247075	0.2729076770656907	0.021339169452481918
JUN	GM.5.0.bZIP.0017	-0.08376853239851703	0.08376853239851703	0.28105662568019374	0.353639053254438	0.3288580684231417	0.4267189469158413	0.3698580734324224	0.021339169452481918
ETS1	GM.5.0.bZIP.0017	-0.12654684973328154	0.12654684973328154	0.20695629974680718	0.2161439842209073	0.18371839902956724	0.2988911047118773	0.5244870097918735	0.021339169452481918
IRF1	GM.5.0.bZIP.0017	0.050686865477199985	0.050686865477199985	0.3563261851805224	0.3842406311637081	0.40915609579565315	0.4797377432780773	0.318996112152043	0.021339169452481918
PRDM1	GM.5.0.bZIP.0017	0.28948692160106065	0.28948692160106065	0.0540417138780478	0.14849112426035505	0.04674580281436863	0.13857451427184378	0.8583166350117246	0.021339169452481918
JUNB	GM.5.0.bZIP.0017	0.02490401132044798	0.02490401132044798	0.4264615244729811	0.4399112426035503	0.5015466861606973	0.5471912839293062	0.2618608289991133	0.021339169452481918
FOS	GM.5.0.bZIP.0017	-0.06716147982388242	0.06716147982388242	0.31635933806146566	0.4000986193293885	0.38819529640077743	0.46808114517778626	0.32967885237857	0.021339169452481918
FOSL1	GM.5.0.bZIP.0019	0.44310785186883	0.44310785186883	0.008949669170618364	0.008885601577909342	0.0008301793531561108	0.01657611589246651	1.7805172255399073	0.01780558492296605
ATF3	GM.5.0.bZIP.0019	0.19978849567675677	0.19978849567675677	0.11757004770098063	0.2826725838264299	0.14636799740513354	0.2638846107063706	0.5785859363437416	0.01780558492296605
FOSB	GM.5.0.bZIP.0019	-0.02261849506266791	0.02261849506266791	0.43262264467665457	0.47446745562130177	0.5302931514604255	0.5689840680905853	0.24489989395152673	0.01780558492296605
JUN	GM.5.0.bZIP.0019	-0.14050748024113593	0.14050748024113593	0.1865441968469791	0.2575443786982248	0.19388639986915468	0.30654482899604046	0.5135060054458213	0.01780558492296605
JUNB	GM.5.0.bZIP.0019	-0.004592092211480752	0.004592092211480752	0.4860490019164324	0.4890927021696253	0.5792475739213749	0.5925556325415872	0.22727086933202317	0.01780558492296605
FOS	GM.5.0.bZIP.0019	-0.12333176179760721	0.12333176179760721	0.21191055716423957	0.31875739644970413	0.2495843964494256	0.3620663391432673	0.44121184912349204	0.01780558492296605
BATF3	GM.5.0.bZIP.0021	0.0542838090224196	0.0542838090224196	0.34729272455131704	0.10762327416173577	0.16022325335262907	0.2776924497974912	0.5564359281570634	0.008545020678765933
ATF3	GM.5.0.bZIP.0022	-0.37942572780546957	0.37942572780546957	0.020092254535789777	0.07619329388560159	0.011454007860667633	0.06363337700370908	1.1963150282778547	0.01586781675335229
MAFB	GM.5.0.bZIP.0023	0.23766491700338474	0.23766491700338474	0.08607243275001053	0.10663708086785008	0.05223390835648238	0.14839178510364315	0.8285901407207922	0.018639503862402415
FOSL1	GM.5.0.bZIP.0024	0.4917475318467197	0.4917475318467197	0.004800103515324423	0.0012623274161735764	7.885525013775222e-05	0.003942762506887611	2.404199381956583	0.01593971613596199
JUN	GM.5.0.bZIP.0024	0.0014052722026789166	0.0014052722026789166	0.49593009917887165	0.4959171597633136	0.5909124334210152	0.594080864699412	0.22615443599108184	0.01593971613596199
JUNB	GM.5.0.bZIP.0024	0.060745124358735886	0.060745124358735886	0.33167415054485433	0.35373767258382643	0.3687312560654205	0.4578616590216314	0.33926572243102554	0.01593971613596199
FOS	GM.5.0.bZIP.0024	0.031016009330325146	0.031016009330325146	0.40900541357169834	0.4510749506903353	0.4963111654770762	0.5442008393388993	0.26424079272904444	0.01593971613596199
CREB5	GM.5.0.bZIP.0025	-0.03709898190563473	0.03709898190563473	0.3915786786408718	0.37569033530571994	0.42906175626946474	0.49736679629381536	0.3033232111603783	0.012487847928217635
MAFB	GM.5.0.bZIP.0026	0.01076962068271836	0.01076962068271836	0.4679094800453229	0.4784615384615385	0.55894394722681	0.5814257426076386	0.23550574376450864	0.01696786228570373
NRL	GM.5.0.bZIP.0026	0.0248810860537844	0.0248810860537844	0.42652608166519784	0.27708086785009867	0.3705636069371015	0.45937637223607625	0.33783134625762773	0.01696786228570373
FOSB	GM.5.0.bZIP.0030	-0.17789617372656547	0.17789617372656547	0.13973715500720418	0.2822189349112426	0.16693711495803862	0.2839066580919024	0.5468244224136749	0.02656505175273452
FOS	GM.5.0.bZIP.0030	-0.26709928357042956	0.26709928357042956	0.06647565291591473	0.12589743589743596	0.04840032200110978	0.14124607587872504	0.8500236089803067	0.02656505175273452
DDIT3	GM.5.0.bZIP.0031	0.010177433422351667	0.010177433422351667	0.46969176213857067	0.45162721893491126	0.54104259418442	0.5763948091453338	0.2392799389782581	0.011061548064844155
JUN	GM.5.0.bZIP.0032	-0.1648776651614686	0.1648776651614686	0.15471057674821997	0.2185700197238658	0.14834167711961765	0.26552806166996	0.5758895748295324	0.02195362991877573
JUNB	GM.5.0.bZIP.0032	-0.17269648825267447	0.17269648825267447	0.14555492607047438	0.1139644970414202	0.08458385339183806	0.19923823734162202	0.7006273091209093	0.02195362991877573
JUN	GM.5.0.bZIP.0036	-0.2538845886459462	0.2538845886459462	0.07473897351966086	0.10052268244575946	0.04425980239097416	0.13439211252320088	0.8716262192894035	0.013910463518052002
JUNB	GM.5.0.bZIP.0036	-0.09308295849248352	0.09308295849248352	0.26315959545092116	0.28143984220907303	0.26683862815702836	0.37689071773591576	0.4237845584530553	0.013910463518052002
CEBPD	GM.5.0.bZIP.0039	-0.0005264617051735949	0.0005264617051735949	0.49824156839705114	0.4978994082840237	0.5938964030977543	0.5946893221940129	0.2257098593044065	0.009416121194285292
HLF	GM.5.0.bZIP.0039	0.08156444582833153	0.08156444582833153	0.28589309944465424	0.3298619329388561	0.31698054410452975	0.4157989211882585	0.38111664180251537	0.009416121194285292
CREB5	GM.5.0.bZIP.0040	0.10093663232008132	0.10093663232008132	0.249323023766559	0.18947731755424058	0.19144400372715617	0.3044488824169521	0.5164856158319635	0.011204272453432626
CREB3L1	GM.5.0.bZIP.0041	0.19513291320367282	0.19513291320367282	0.12204785485472883	0.2211735700197238	0.12449925723289512	0.24195748274781026	0.6162609424091171	0.011133404703872026
HLF	GM.5.0.bZIP.0043	0.20026023899540094	0.20026023899540094	0.11711926644005204	0.10924063116370802	0.0685610139725682	0.17916641282030016	0.7467434014482297	0.011985777440544179
NRL	GM.5.0.bZIP.0047	0.10911859976943994	0.10911859976943994	0.23528844405276486	0.007968441814595622	0.013647660702231954	0.07086717514536506	1.1495548784171357	0.013400865469892708
BATF3	GM.5.0.bZIP.0050	-0.000656707579800111	0.000656707579800111	0.49785436512932424	0.4936686390532544	0.5906807144425532	0.594080864699412	0.22615443599108184	0.01653286525659465
FOSB	GM.5.0.bZIP.0050	-0.15178483125654	0.15178483125654	0.17117573824611465	0.3144773175542406	0.21111977928928155	0.32117613482142227	0.4932567326973014	0.01653286525659465
JUN	GM.5.0.bZIP.0050	-0.20230747873978283	0.20230747873978283	0.11501972386587767	0.16429980276134126	0.09389735775894809	0.21021796513197333	0.6773301721123021	0.01653286525659465
JUNB	GM.5.0.bZIP.0050	-0.05993242585925224	0.05993242585925224	0.33312056737588647	0.3595167652859961	0.37392767553956396	0.4604663050357191	0.3368021441260943	0.01653286525659465
CREB3L1	GM.5.0.bZIP.0051	0.2954107222819446	0.2954107222819446	0.05103137633415869	0.08600591715976336	0.028215363595131167	0.10468435396918453	0.9801182227395698	0.007853216390228408
CEBPD	GM.5.0.bZIP.0052	0.23508804791729496	0.23508804791729496	0.08795864982444357	0.1107692307692308	0.054865360616242184	0.15411618150629827	0.8121517599191452	0.012104727997439425
MAFB	GM.5.0.bZIP.0054	0.06498497620738408	0.06498497620738408	0.3217817924937401	0.37666666666666665	0.37697940442135064	0.4612309189494502	0.336081587155641	0.01489416447471758
NRL	GM.5.0.bZIP.0054	0.004997795425529763	0.004997795425529763	0.4851636661211129	0.45217948717948714	0.5521700720693673	0.5800105799047977	0.236564084450225	0.01489416447471758
ATF3	GM.5.0.bZIP.0056	-0.4054716215165111	0.4054716215165111	0.014488298571768365	0.050591715976331386	0.006023973998465857	0.04429392645930777	1.3536558197371966	0.018379246958132006
CEBPD	GM.5.0.bZIP.0061	0.11425916449058296	0.11425916449058296	0.22680074698896305	0.31085798816568044	0.25748354051712663	0.36783362931018093	0.4343485677673625	0.007765052561313164
JUN	GM.5.0.bZIP.0063	-0.29443746494950424	0.29443746494950424	0.05142263628352017	0.06071005917159766	0.021132954150376547	0.09685529354681957	1.013876638286652	0.009181194267703852
ATF3	GM.5.0.bZIP.0064	0.41060305638664846	0.41060305638664846	0.013631219662316169	0.04589743589743591	0.005240806228435517	0.04168946236406462	1.379973705589116	0.022086615542893755
FOSB	GM.5.0.bZIP.0066	0.2252341961157811	0.2252341961157811	0.09551163148544489	0.22255424063116366	0.10311732044180143	0.21876293134878128	0.6600262658602492	0.012505607419387527
ATF3	GM.5.0.bZIP.0066	0.3933879070149817	0.3933879070149817	0.01695727894582234	0.06095660749506905	0.008139697679332092	0.05499795729278441	1.2596534405593283	0.012505607419387527
FOS	GM.5.0.bZIP.0066	0.10666510871731232	0.10666510871731232	0.23942108355365307	0.3390729783037476	0.2850330545073174	0.3932561518943268	0.4053244747749574	0.012505607419387527
MAFB	GM.5.0.bZIP.0074	-0.3005377323381064	0.3005377323381064	0.04839509281407817	0.046962524654832416	0.016106479467902803	0.07999907020481525	1.0969150605988647	0.012379527047604534
FOS	GM.5.0.bZIP.0075	-0.18796445829949848	0.18796445829949848	0.1290132471638199	0.22585798816568048	0.13216395718548532	0.2511330978742036	0.6000960460410864	0.015321070391701296
JUN	GM.5.0.bZIP.0078	0.16277137743718267	0.16277137743718267	0.15755431057395058	0.22024654832347138	0.15132990657985101	0.2692441312755943	0.5698537542598885	0.01460780063923229
FOS	GM.5.0.bZIP.0079	0.11239987263435539	0.11239987263435539	0.22984032061773477	0.33056213017751473	0.2717931191146829	0.3810183912822657	0.4190540609657635	0.012877368280854869
ATF3	GM.5.0.bZIP.0080	-0.4031682898079506	0.4031682898079506	0.014922153678291195	0.05278106508875735	0.0064162505199688745	0.04672027077647239	1.330494648849702	0.019235130351254445
JUN	GM.5.0.bZIP.0082	-0.2794472756408008	0.2794472756408008	0.059340999062766686	0.0741518737672584	0.02827639954806682	0.10468435396918453	0.9801182227395698	0.030320763444013826
ATF3	GM.5.0.bZIP.0084	-0.44118099113307585	0.44118099113307585	0.009158588274791324	0.023796844181459553	0.0020555018647489035	0.027529042831458527	1.5602088885065037	0.015304363798429324
FOSB	GM.5.0.bZIP.0085	-0.06677281135647735	0.06677281135647735	0.3172241106774658	0.41941814595660754	0.40141496797506215	0.47713563465159997	0.3213581471496599	0.01731342890022832
FOSL1	GM.5.0.bZIP.0085	0.42977136464596283	0.42977136464596283	0.01065193671576651	0.013540433925049342	0.0014198310517697453	0.023583069405633095	1.6273996708619307	0.01731342890022832
FOS	GM.5.0.bZIP.0085	-0.17185127503446562	0.17185127503446562	0.1465274805209339	0.24871794871794872	0.1571457900274879	0.2747254165634244	0.5611011594268402	0.01731342890022832
ATF3	GM.5.0.bZIP.0089	-0.4415439626727821	0.4415439626727821	0.009114384433533296	0.02361932938856015	0.002032975230436853	0.027529042831458527	1.5602088885065037	0.024052745039269376
MAFB	GM.5.0.bZIP.0091	-0.1361125756510098	0.1361125756510098	0.1927959629023459	0.24963510848126236	0.19414505836415896	0.30654482899604046	0.5135060054458213	0.02007777416658869
ATF3	GM.5.0.bZIP.0093	-0.41070876239051224	0.41070876239051224	0.013559808076992974	0.04624260355029586	0.005251152734514969	0.04168946236406462	1.379973705589116	0.02550271469213656
FOS	GM.5.0.bZIP.0095	0.019051420267582133	0.019051420267582133	0.44344265390910237	0.46928994082840236	0.5347671618721884	0.5729648162916304	0.24187204567577913	0.017964747352592045
CREB5	GM.5.0.bZIP.0096	0.08580930714458138	0.08580930714458138	0.27742638521689256	0.22938856015779094	0.23893291246219123	0.35068431378990883	0.45508365980097076	0.014626078244026657
FOSL1	GM.5.0.bZIP.0096	0.5222908839675742	0.5222908839675742	0.0032463944493404994	0.00024654832347138723	1.2036441909489502e-05	0.0015045552386861877	2.8225918628150883	0.014626078244026657
BATF3	GM.5.0.bZIP.0096	-0.04361955577513803	0.04361955577513803	0.37397729657140455	0.18189349112426045	0.2508654456904634	0.3625223203619413	0.4406652489230478	0.014626078244026657
